dbname,table_name,alert_seconds,alert_rowcount,alert_event,alert_solution,alert_sample_query,alert_querycount
dw,fmr_msf_test,3.30367800,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703373762,4
dw,t_rslocal_localhost@111617430@80823173@,3.29423100,7545,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699513992,5
dw,t_rslocal_localhost@111619902@81334900@,3.25651200,4277,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703208146,13
dw,t_rslocal_localhost@18912581@81334900@,3.23877400,16905540,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,701911163,2
,force_curve,3.22588800,12008,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698211461,1
data_lake,storage_invoice,3.19901000,51736,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703036757,4
dw,t_rslocal_localhost@130554823@81249452@,3.19266600,21229,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698786267,1
dw,t_rslocal_localhost@130823720@81477928@,3.17899800,15612,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701089342,2
dw,t_rslocal_localhost@130887436@81531391@,3.15422500,25900,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701760776,2
,t_rslocal_localhost@32363027@80823173@,3.15244400,8469913,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,697995338,3
,sales_report_subscription_summary,3.14606100,6240,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698204050,1
data_lake,smoothie_forecast,3.09349900,144096,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703096670,12
dw,t_rslocal_localhost@111619172@80823173@,3.08941300,1714,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699592791,2
,entitled_product,3.08933500,353672,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697866742,1
dw,fmr_matnr_sales_data_base,3.01096200,5811,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701886448,3
data_lake,knmt,2.97149600,1,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",701053218,1
dw,t_rslocal_localhost@8346315@81320681@,2.92579600,2832399,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699501340,2
,dtc_pr_adj_all_product_adjustments_pivoted,2.90900200,12008,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698254328,1
data_lake,product,2.89634500,84000,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703095337,7
personalization,user_image_history_delta_tmp,2.87593700,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703275537,16
,selligent_interaction,2.81519100,96064,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697970321,8
,t_rslocal_localhost@6591892@80823173@,2.77573200,45664,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697866749,1
dw,t_rslocal_localhost@8346315@81382255@,2.77348800,2866700,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",700137811,2
dw,t_rslocal_localhost@45073459@81334900@,2.77225100,200,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",699678335,1
data_lake,neo4j_project_aggregate,2.73495400,96064,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703138501,8
,retail_customer,2.71805700,19549,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698277126,11
data_lake,image_metadata,2.57354500,84056,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703349748,7
,#sku_filter,2.54595100,212016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698033886,2
dw,t_rslocal_localhost@8346315@81171657@,2.50040900,1419470,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698741028,2
,onboarding_push_notification_new_metric_batch,2.47605300,400016,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698158511,2
data_lake,intretech_shipments,2.44545500,141,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703229147,14
,sell_out_price,2.41345900,0,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698174146,75
dw,t_rslocal_localhost@130552195@81247729@,2.38895900,23806,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",698879687,2
dw,t_rslocal_localhost@130986315@81611812@,2.38600600,116817,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702492564,7
dw,t_rslocal_localhost@130903729@81544473@,2.36586500,224,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702021259,3
dw,t_rslocal_localhost@131067998@81675594@,2.33426500,47924,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",703123158,2
,selligent_communication,2.32193700,72048,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",697971071,6
dw,t_rslocal_localhost@131008803@81630464@,2.30011500,15612,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",702651848,2
